stack_id,dataset,future_distribution,metric,scope,configuration_id,regime_id,config_id,equivalence_id,point_estimate_nondominated,frontier_probability,n_resamples,n_contexts,membership_type,constraint_budget,point_estimate_feasible,feasible_probability,frontier_probability_given_feasible
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,f1,all,split__linf|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""","configuration_id=""split__linf|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""|eq=0001",True,0.998,5000,24,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,f1,all,split__l0|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""","configuration_id=""split__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""|eq=0003",,0.0,5000,24,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,f1,all,split__l0|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""","configuration_id=""split__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""|eq=0003",,0.0,5000,24,constrained,40.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,f1,all,split__l0|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""","configuration_id=""split__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""|eq=0003",True,0.9302,5000,24,constrained,80.0,True,1.0,0.9302
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,f1,all,split__l1|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""","configuration_id=""split__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""|eq=0002",,0.0,5000,24,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,f1,all,split__l1|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""","configuration_id=""split__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""|eq=0002",,0.0,5000,24,constrained,40.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,f1,all,split__l1|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""","configuration_id=""split__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""|eq=0002",True,0.9782,5000,24,constrained,80.0,True,1.0,0.9782
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,f1,all,split__linf|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""","configuration_id=""split__linf|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""|eq=0001",,0.0,5000,24,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,f1,all,split__linf|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""","configuration_id=""split__linf|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""|eq=0001",,0.0,5000,24,constrained,40.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,f1,all,split__linf|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""","configuration_id=""split__linf|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""all""|eq=0001",True,0.998,5000,24,constrained,80.0,True,1.0,0.998
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,judge_correct,deployable,split__l0|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""","configuration_id=""split__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""|eq=0003",True,0.9722,5000,24,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,judge_correct,deployable,split__l1|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""","configuration_id=""split__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""|eq=0002",True,0.9986,5000,24,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,judge_correct,deployable,split__linf|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""","configuration_id=""split__linf|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""|eq=0001",True,0.9982,5000,24,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,judge_correct,deployable,split__l0|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""","configuration_id=""split__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""|eq=0003",,0.0,5000,24,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,judge_correct,deployable,split__l0|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""","configuration_id=""split__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""|eq=0003",,0.0,5000,24,constrained,40.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,judge_correct,deployable,split__l0|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""","configuration_id=""split__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""|eq=0003",True,0.9284,5000,24,constrained,80.0,True,1.0,0.9284
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,judge_correct,deployable,split__l1|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""","configuration_id=""split__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""|eq=0002",,0.0,5000,24,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,judge_correct,deployable,split__l1|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""","configuration_id=""split__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""|eq=0002",,0.0,5000,24,constrained,40.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,judge_correct,deployable,split__l1|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""","configuration_id=""split__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""|eq=0002",True,0.9962,5000,24,constrained,80.0,True,1.0,0.9962
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,judge_correct,deployable,split__linf|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""","configuration_id=""split__linf|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""|eq=0001",,0.0,5000,24,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,judge_correct,deployable,split__linf|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""","configuration_id=""split__linf|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""|eq=0001",,0.0,5000,24,constrained,40.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,judge_correct,deployable,split__linf|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""","configuration_id=""split__linf|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""deployable""|eq=0001",True,0.998,5000,24,constrained,80.0,True,1.0,0.998
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,judge_correct,all,split__l0|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""all""","configuration_id=""split__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""all""|eq=0003",True,0.967,5000,24,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,judge_correct,all,split__l1|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""all""","configuration_id=""split__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""all""|eq=0002",True,0.998,5000,24,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17,squad_groups,empirical_questions,judge_correct,all,split__linf|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""all""","configuration_id=""split__linf|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0.2|seed=17"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""judge_correct"",scope=""all""|eq=0001",True,0.9982,5000,24,raw_3d,,,,
