stack_id,dataset,future_distribution,metric,scope,constraint_budget,configuration_id,policy,policy_family,preference_id,future_share,requested_budget,u_now,u_future,cost,classification,dominated_by_legacy,dominates_legacy,incremental_hypervolume
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,160.0,split__l3|requested_B=40,split__l3,split,l3,0.75,40,0.8186755952380952,0.17871923215673216,37.515625,dominated_by_legacy,"[""reusable|requested_B=160"", ""reusable|requested_B=80""]","[""generic|requested_B=20""]",-5.551115123125783e-17
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,160.0,split__l3|requested_B=80,split__l3,split,l3,0.75,80,0.9057291666666667,0.2523363095238095,72.6875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""reusable|requested_B=20"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]",0.004440971924126236
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,160.0,split__linf|requested_B=160,split__linf,split,linf,1.0,160,0.041666666666666664,0.4128348214285715,144.96875,dominated_by_legacy,"[""generic|requested_B=160""]",[],0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,160.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.1730139652014652,0.1695949074074074,37.203125,dominated_by_legacy,"[""generic|requested_B=160"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=160"", ""reusable|requested_B=80""]","[""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,160.0,split__linf|requested_B=80,split__linf,split,linf,1.0,80,0.07291666666666666,0.2655605158730159,75.203125,dominated_by_legacy,"[""generic|requested_B=160"", ""generic|requested_B=80"", ""reusable|requested_B=160""]",[],0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,40.0,split__l0p333|requested_B=40,split__l0p333,split,l0p333,0.25,40,0.8979166666666667,0.14368952228327228,36.96875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""generic|requested_B=20"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.019138712879330916
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,40.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.8796875,0.11401842081529581,35.734375,frontier_expansion,[],[],0.0011571615835938853
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,40.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.8979166666666667,0.15187251984126984,36.3125,frontier_shift_and_dominance,[],"[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""generic|requested_B=20"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.023926740617135428
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,40.0,split__l3|requested_B=40,split__l3,split,l3,0.75,40,0.8186755952380952,0.17871923215673216,37.515625,frontier_shift_and_dominance,[],"[""generic|requested_B=20""]",0.03376333678907037
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,40.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.1730139652014652,0.1695949074074074,37.203125,dominated_by_legacy,"[""generic|requested_B=40""]","[""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,scalar__l0p333|requested_B=80,scalar__l0p333,scalar,l0p333,0.25,80,0.8697916666666666,0.23747316341066343,72.171875,frontier_shift_and_dominance,[],"[""generic|requested_B=20"", ""generic|requested_B=40""]",0.024092871362036417
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,scalar__l0|requested_B=80,scalar__l0,scalar,l0,0.0,80,0.8901041666666667,0.20395922738753622,72.578125,frontier_shift_and_dominance,[],"[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""reusable|requested_B=20""]",0.008133538767069348
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,scalar__l1|requested_B=80,scalar__l1,scalar,l1,0.5,80,0.8802083333333333,0.21350681725681725,71.90625,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40"", ""generic|requested_B=20"", ""generic|requested_B=40""]",0.012713535853794644
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,scalar__l3|requested_B=80,scalar__l3,scalar,l3,0.75,80,0.8802083333333333,0.21892450516531398,72.03125,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40"", ""generic|requested_B=20"", ""generic|requested_B=40""]",0.015402627820876619
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,scalar__linf|requested_B=80,scalar__linf,scalar,linf,1.0,80,0.8692708333333332,0.2219969477690066,72.65625,frontier_shift_and_dominance,[],"[""generic|requested_B=20"", ""generic|requested_B=40""]",0.016554635339399076
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__l0p333|requested_B=40,split__l0p333,split,l0p333,0.25,40,0.8979166666666667,0.14368952228327228,36.96875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0003741914642793609
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__l0p333|requested_B=80,split__l0p333,split,l0p333,0.25,80,0.8901041666666667,0.1865674603174603,71.5625,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""reusable|requested_B=20""]",2.7755575615628914e-17
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.8796875,0.11401842081529581,35.734375,dominated_by_legacy,"[""conditioned|requested_B=80"", ""reusable|requested_B=80""]",[],2.7755575615628914e-17
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__l0|requested_B=80,split__l0,split,l0,0.0,80,0.8901041666666667,0.1530107855107855,73.5625,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""reusable|requested_B=20""]",2.7755575615628914e-17
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.8979166666666667,0.15187251984126984,36.3125,frontier_shift_and_dominance,[],"[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.00039550135375332474
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__l1|requested_B=80,split__l1,split,l1,0.5,80,0.8848958333333333,0.23386863425925924,71.96875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40""]",0.023035719452711656
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__l3|requested_B=40,split__l3,split,l3,0.75,40,0.8186755952380952,0.17871923215673216,37.515625,dominated_by_legacy,"[""reusable|requested_B=80""]","[""generic|requested_B=20""]",2.7755575615628914e-17
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__l3|requested_B=80,split__l3,split,l3,0.75,80,0.9057291666666667,0.2523363095238095,72.6875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""reusable|requested_B=20"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]",0.03558858217460106
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.1730139652014652,0.1695949074074074,37.203125,dominated_by_legacy,"[""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=80""]","[""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__linf|requested_B=80,split__linf,split,linf,1.0,80,0.07291666666666666,0.2655605158730159,75.203125,dominated_by_legacy,"[""generic|requested_B=80""]",[],0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,160.0,scalar__l0p333|requested_B=80,scalar__l0p333,scalar,l0p333,0.25,80,0.984375,0.25,72.171875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40""]",0.0016601562500000444
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,160.0,scalar__l0|requested_B=80,scalar__l0,scalar,l0,0.0,80,1.0,0.21250000000000002,72.578125,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""reusable|requested_B=20"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]",0.000732421875
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,160.0,scalar__l1|requested_B=80,scalar__l1,scalar,l1,0.5,80,0.984375,0.22812500000000002,71.90625,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40""]",0.0009765625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,160.0,scalar__l3|requested_B=80,scalar__l3,scalar,l3,0.75,80,0.984375,0.23333333333333334,72.03125,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40""]",0.0011393229166667407
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,160.0,scalar__linf|requested_B=80,scalar__linf,scalar,linf,1.0,80,0.984375,0.2375,72.65625,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40""]",0.0012695312500000666
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,160.0,split__l0p333|requested_B=160,split__l0p333,split,l0p333,0.25,160,1.0,0.325,143.34375,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]",0.006005859375000033
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,160.0,split__l0p333|requested_B=40,split__l0p333,split,l0p333,0.25,40,1.0,0.14375,36.96875,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,160.0,split__l0p333|requested_B=80,split__l0p333,split,l0p333,0.25,80,0.984375,0.20833333333333331,71.5625,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40""]",0.00035807291666667407
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,160.0,split__l0|requested_B=160,split__l0,split,l0,0.0,160,0.984375,0.22604166666666664,142.609375,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40""]",0.0009114583333333925
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,160.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,1.0,0.09375,35.734375,dominated_by_legacy,"[""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""reusable|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,160.0,split__l0|requested_B=80,split__l0,split,l0,0.0,80,0.984375,0.14270833333333333,73.5625,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,160.0,split__l1|requested_B=160,split__l1,split,l1,0.5,160,1.0,0.41458333333333336,145.765625,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=160"", ""reusable|requested_B=20"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]",0.03777669270833339
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,160.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,1.0,0.15729166666666666,36.3125,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,160.0,split__l1|requested_B=80,split__l1,split,l1,0.5,80,1.0,0.26875,71.96875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""reusable|requested_B=20"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]",0.0033691406250001
